@relation 'Alzh_test-weka.filters.unsupervised.attribute.Remove-R1-5,13-18-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute Data_Value_Unit numeric
@attribute DataValueTypeID numeric
@attribute Data_Value_Type numeric
@attribute Data_Value numeric
@attribute Low_Confidence_Limit numeric
@attribute Class {'Overall Health','Cognitive Decline','Screenings and Vaccines',Caregiving,'Smoking and Alcohol Use','Mental Health','Nutrition/Physical Activity/Obesity'}

@data
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.140106,-1.042352,'Overall Health'
1,1,1,-0.119647,-0.324879,'Cognitive Decline'
1,1,1,-0.529613,-0.709074,'Overall Health'
2,2,2,-1.429755,-1.366372,'Overall Health'
1,1,1,-0.841544,-0.810909,'Overall Health'
1,1,1,-0.542981,-0.588724,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.908386,-0.824796,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.362913,-1.208991,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.890077,1.971033,'Screenings and Vaccines'
1,1,1,-1.202492,-1.116414,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.743508,-0.64427,'Mental Health'
1,1,1,1.845515,2.021951,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.106279,0.031543,'Overall Health'
1,1,1,-1.046526,-0.940517,'Smoking and Alcohol Use'
1,1,1,1.096882,1.165612,'Screenings and Vaccines'
1,1,1,0.076423,0.059316,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.311262,-0.64427,'Cognitive Decline'
1,1,1,0.027406,-0.000859,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.346911,-0.32025,'Overall Health'
1,1,1,-0.288981,-0.260075,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.805894,-0.769249,'Mental Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.452036,-1.380258,'Smoking and Alcohol Use'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.050983,-1.167331,'Cognitive Decline'
1,1,1,-0.997509,-1.102527,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.349545,-1.195104,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.993053,-0.931259,'Screenings and Vaccines'
1,1,1,-0.828175,-0.871084,'Cognitive Decline'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.287159,-1.195104,'Mental Health'
1,1,1,1.961375,2.142301,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,1.538041,1.6609,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.426637,1.591467,'Screenings and Vaccines'
1,1,1,1.711831,1.82291,'Overall Health'
1,1,1,2.344604,2.498723,'Overall Health'
1,1,1,0.134353,-0.074921,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.90393,-0.884971,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.492141,-1.389516,'Smoking and Alcohol Use'
1,1,1,1.150356,1.123953,'Screenings and Vaccines'
1,1,1,1.373163,0.767531,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.018493,0.091718,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.098704,0.156522,'Overall Health'
1,1,1,-1.193579,-1.199733,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117825,-1.014579,'Smoking and Alcohol Use'
1,1,1,2.037129,2.137672,'Overall Health'
1,1,1,-0.288981,-0.690559,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.003787,-0.125838,'Cognitive Decline'
2,2,2,-1.465405,-1.380258,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.143266,0.20281,'Screenings and Vaccines'
1,1,1,0.259126,0.207439,'Screenings and Vaccines'
1,1,1,-0.756877,-0.690559,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,2.353516,2.498723,'Overall Health'
1,1,1,-0.73014,-0.787765,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.1,-1.00995,Caregiving
1,1,1,-0.988596,-1.097898,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.32463,-0.246189,Caregiving
1,1,1,2.58078,2.771825,'Screenings and Vaccines'
1,1,1,0.112073,0.091718,'Overall Health'
1,1,1,-0.378104,-0.491518,'Cognitive Decline'
1,1,1,-0.222139,-0.269333,'Cognitive Decline'
1,1,1,-1.193579,-1.097898,'Smoking and Alcohol Use'
1,1,1,-0.418209,-0.449858,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.162386,-1.158073,Caregiving
1,1,1,-1.242597,-1.153444,'Cognitive Decline'
2,2,2,-1.443124,-1.301568,'Overall Health'
1,1,1,0.709197,0.651809,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.641017,-0.945146,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.823719,-0.815538,'Overall Health'
1,1,1,-0.351367,-0.260075,'Nutrition/Physical Activity/Obesity'
1,1,1,0.165546,0.063945,'Screenings and Vaccines'
1,1,1,-1.193579,-1.246021,'Mental Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.801438,-0.815538,'Overall Health'
1,1,1,-0.801438,-0.852569,Caregiving
1,1,1,0.406179,0.531459,'Screenings and Vaccines'
2,2,2,-1.416387,-1.278423,'Overall Health'
1,1,1,1.564778,1.637756,'Screenings and Vaccines'
1,1,1,-0.302349,-0.348023,Caregiving
1,1,1,1.016671,0.536088,'Screenings and Vaccines'
1,1,1,0.811688,0.36482,'Overall Health'
1,1,1,-0.07063,-0.070292,'Screenings and Vaccines'
1,1,1,1.783129,1.790508,'Overall Health'
1,1,1,1.301865,1.29522,'Screenings and Vaccines'
1,1,1,0.455196,0.457398,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.704741,0.85085,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.681122,-0.64427,Caregiving
1,1,1,-0.449402,-0.357281,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.222139,-0.366539,Caregiving
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,2.554043,2.804227,'Screenings and Vaccines'
2,2,2,-1.398562,-1.264537,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.944035,-1.046981,'Cognitive Decline'
1,1,1,1.774217,1.369282,'Overall Health'
1,1,1,-0.342455,-0.380425,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.068807,-1.019208,'Smoking and Alcohol Use'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.594633,-1.468207,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,1.199373,1.299849,'Screenings and Vaccines'
1,1,1,-0.98414,-0.880342,'Mental Health'
1,1,1,0.811688,0.855479,'Overall Health'
1,1,1,0.361617,0.374078,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.095544,-0.963661,'Smoking and Alcohol Use'
1,1,1,1.92127,2.142301,'Overall Health'
1,1,1,0.99439,0.786046,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.417725,1.21653,'Overall Health'
1,1,1,1.698462,1.86457,'Screenings and Vaccines'
1,1,1,-0.342455,-0.250817,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.429755,-1.310825,'Overall Health'
1,1,1,1.765304,1.614611,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.162386,-1.05161,'Smoking and Alcohol Use'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.418209,-0.736847,'Screenings and Vaccines'
1,1,1,2.193095,2.197847,'Overall Health'
1,1,1,-0.088454,-0.010117,'Overall Health'
1,1,1,-0.222139,-0.236931,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,2.576324,2.75331,'Screenings and Vaccines'
1,1,1,-0.841544,-0.746105,'Mental Health'
1,1,1,-0.502876,-0.371168,'Nutrition/Physical Activity/Obesity'
1,1,1,1.043408,1.193386,'Screenings and Vaccines'
1,1,1,-0.436034,-0.801651,'Mental Health'
1,1,1,-0.32463,-0.186013,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.153474,-1.084012,'Mental Health'
1,1,1,0.299231,0.429624,'Overall Health'
1,1,1,-1.006421,-0.931259,Caregiving
1,1,1,0.548775,0.138006,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.155296,-0.130467,Caregiving
1,1,1,0.098704,0.036172,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.354001,-1.222877,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.369192,-0.297106,'Mental Health'
1,1,1,-0.957403,-0.884971,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.031862,-0.36191,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.476139,-0.773878,'Nutrition/Physical Activity/Obesity'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.264878,-1.134929,'Cognitive Decline'
1,1,1,2.00148,2.170074,'Overall Health'
1,1,1,0.21902,0.225955,'Overall Health'
1,1,1,1.529128,1.688673,Caregiving
1,1,1,2.603061,2.79497,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.411931,-1.315454,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.957403,-1.056238,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.114706,1.290592,'Screenings and Vaccines'
1,1,1,-0.337999,-0.287848,'Overall Health'
1,1,1,-0.948491,-0.940517,Caregiving
1,1,1,1.738567,1.94326,'Overall Health'
1,1,1,2.077235,2.156188,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.686916,0.596263,'Screenings and Vaccines'
1,1,1,0.107616,-0.338766,'Screenings and Vaccines'
1,1,1,-0.78807,-0.699816,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.544319,0.105604,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.037614,-0.931259,Caregiving
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.944035,-0.84794,'Mental Health'
1,1,1,-0.244419,-0.334137,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.140106,-1.046981,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.538041,1.225788,Caregiving
1,1,1,0.343792,-0.167498,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.814807,-0.787765,Caregiving
1,1,1,-0.547438,-0.440601,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.997509,-0.96829,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.311262,-0.287848,'Mental Health'
1,1,1,1.894533,2.142301,'Overall Health'
1,1,1,-0.912842,-0.838682,'Nutrition/Physical Activity/Obesity'
1,1,1,2.121796,2.017322,'Overall Health'
1,1,1,0.432915,0.531459,'Cognitive Decline'
1,1,1,-1.055439,-1.08864,'Cognitive Decline'
1,1,1,-1.229229,-1.139558,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.55635,-0.64427,Caregiving
2,2,2,-1.416387,-1.394145,'Overall Health'
1,1,1,0.776039,0.587005,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,2.046042,2.290424,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
2,2,2,-1.15793,-1.236764,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,2.17527,2.322826,'Screenings and Vaccines'
1,1,1,2.063866,2.207105,'Overall Health'
2,2,2,-1.518878,-1.389516,'Overall Health'
1,1,1,1.685094,1.799766,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.288496,1.360024,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.272494,0.411109,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.681122,-0.602611,Caregiving
1,1,1,-1.095544,-0.977548,'Mental Health'
1,1,1,0.058599,0.096347,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.21586,-1.121042,'Mental Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.391472,-0.380425,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.050983,-1.000692,'Mental Health'
1,1,1,0.557688,0.587005,'Overall Health'
1,1,1,-0.667754,-0.602611,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.499758,0.068574,'Nutrition/Physical Activity/Obesity'
1,1,1,2.398078,2.012693,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.050983,-0.959032,'Mental Health'
1,1,1,0.432915,-0.042519,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.091088,-0.963661,'Mental Health'
1,1,1,0.709197,0.397222,'Overall Health'
1,1,1,1.324145,1.480375,'Screenings and Vaccines'
1,1,1,-0.168665,-0.449858,'Screenings and Vaccines'
1,1,1,-0.663298,-0.528549,'Overall Health'
1,1,1,-1.055439,-0.931259,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.367369,-1.273795,'Smoking and Alcohol Use'
1,1,1,-1.376282,-1.273795,'Mental Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.507332,-0.426714,'Smoking and Alcohol Use'
1,1,1,-0.2044,-0.28392,Caregiving
2,2,2,-1.416387,-1.352485,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,-1.206948,-1.246021,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.101823,0.00377,'Overall Health'
1,1,1,2.585236,2.808856,'Screenings and Vaccines'
1,1,1,0.397266,0.142635,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.747964,-0.662786,Caregiving
1,1,1,1.956919,2.179332,'Screenings and Vaccines'
1,1,1,1.604883,1.785879,'Screenings and Vaccines'
1,1,1,-0.520701,-0.394312,'Overall Health'
1,1,1,1.671725,1.86457,'Overall Health'
1,1,1,-0.534069,-0.880342,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.90393,-0.898857,Caregiving
1,1,1,-1.264878,-1.222877,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.319689,1.447973,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.395929,-0.334137,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.391472,-0.648899,'Mental Health'
1,1,1,-0.502876,-0.366539,'Overall Health'
1,1,1,-0.96186,-0.852569,'Mental Health'
1,1,1,1.426637,1.184128,'Screenings and Vaccines'
1,1,1,0.152178,-0.061034,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.609824,-0.463745,'Nutrition/Physical Activity/Obesity'
1,1,1,0.071967,-0.40357,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.052805,0.031543,'Nutrition/Physical Activity/Obesity'
1,1,1,1.653901,1.762735,Caregiving
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.15084,-0.584095,'Screenings and Vaccines'
1,1,1,0.227933,0.360192,'Overall Health'
1,1,1,1.426637,1.526663,'Overall Health'
2,2,2,-1.429755,-1.296939,'Overall Health'
1,1,1,1.774217,1.850683,'Overall Health'
1,1,1,-1.037614,-1.144187,'Mental Health'
1,1,1,0.098704,0.221326,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.431578,-0.324879,'Nutrition/Physical Activity/Obesity'
1,1,1,0.241301,-0.324879,'Screenings and Vaccines'
1,1,1,-0.529613,-0.473003,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.266216,1.073035,'Screenings and Vaccines'
1,1,1,-0.547438,-0.76462,'Cognitive Decline'
1,1,1,-0.654385,-0.80628,Caregiving
2,2,2,-1.394106,-1.287681,'Overall Health'
2,2,2,-1.264878,-1.315454,'Overall Health'
1,1,1,0.098704,-0.000859,'Cognitive Decline'
1,1,1,0.535407,0.512944,'Cognitive Decline'
2,2,2,-1.541159,-1.421918,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,1.725199,1.633127,Caregiving
1,1,1,0.330424,-0.019375,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.398562,-1.310825,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.587058,1.443344,Caregiving
1,1,1,0.958741,1.105437,'Screenings and Vaccines'
1,1,1,1.569234,1.642385,Caregiving
1,1,1,-0.525157,-0.440601,'Overall Health'
1,1,1,2.277762,2.392259,'Screenings and Vaccines'
1,1,1,-1.336176,-1.222877,'Smoking and Alcohol Use'
1,1,1,0.343792,0.443511,'Screenings and Vaccines'
1,1,1,-1.184667,-1.121042,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.534069,-0.52392,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.333542,-0.357281,'Overall Health'
1,1,1,0.196739,0.133378,'Overall Health'
1,1,1,1.324145,1.466488,'Screenings and Vaccines'
1,1,1,0.076423,0.12412,'Screenings and Vaccines'
1,1,1,-0.20877,-0.181385,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.293437,-0.176756,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.471683,-0.588724,'Cognitive Decline'
1,1,1,0.397266,0.540717,'Screenings and Vaccines'
1,1,1,0.673548,0.809191,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,-1.367369,-1.255279,'Overall Health'
1,1,1,-0.404841,-0.653528,Caregiving
1,1,1,-0.155296,-0.218415,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.184667,-1.204362,'Nutrition/Physical Activity/Obesity'
1,1,1,0.036318,0.087089,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.1,-1.028465,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.497935,1.073035,'Cognitive Decline'
1,1,1,1.716287,1.915487,'Overall Health'
1,1,1,0.227933,0.318532,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.787585,1.364653,'Overall Health'
1,1,1,-0.177577,-0.121209,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.449402,-0.385054,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.970772,-0.949775,'Overall Health'
2,2,2,-1.269334,-1.204362,'Overall Health'
1,1,1,-0.453858,-0.366539,'Overall Health'
1,1,1,-0.649929,-0.574837,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.07063,-0.139725,'Screenings and Vaccines'
1,1,1,-1.15793,-1.05161,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.248876,-0.310993,'Cognitive Decline'
1,1,1,0.571056,0.637923,'Overall Health'
1,1,1,-0.476139,-0.588724,Caregiving
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.065689,0.61015,'Screenings and Vaccines'
1,1,1,2.273305,2.452434,'Overall Health'
2,2,2,-1.403018,-1.269166,'Overall Health'
1,1,1,0.753758,0.77216,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.153474,-1.046981,'Mental Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.729655,1.989549,'Screenings and Vaccines'
1,1,1,2.202007,2.327455,'Overall Health'
1,1,1,1.261759,0.661067,'Cognitive Decline'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.431578,-0.32025,'Nutrition/Physical Activity/Obesity'
1,1,1,1.618251,1.688673,'Overall Health'
1,1,1,0.459652,0.545346,'Screenings and Vaccines'
1,1,1,2.415902,2.669991,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.557688,0.341676,'Screenings and Vaccines'
1,1,1,0.272494,0.313903,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.858883,1.795137,Caregiving
1,1,1,0.009581,-0.24156,'Screenings and Vaccines'
1,1,1,-0.761333,-0.672043,'Overall Health'
2,2,2,-1.443124,-1.310825,'Overall Health'
1,1,1,0.000669,0.100976,'Nutrition/Physical Activity/Obesity'
1,1,1,1.239479,1.156355,'Screenings and Vaccines'
1,1,1,1.484567,1.609983,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.872252,1.929374,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.642354,0.633294,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.110735,-0.03789,'Overall Health'
1,1,1,-0.828175,-0.736847,'Overall Health'
1,1,1,2.594148,2.628331,'Screenings and Vaccines'
1,1,1,-0.146384,-0.042519,'Overall Health'
1,1,1,-1.198036,-1.264537,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.195402,-0.098065,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.837087,-0.732218,'Smoking and Alcohol Use'
1,1,1,0.08088,0.100976,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.199858,-0.236931,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.45783,1.559065,'Screenings and Vaccines'
1,1,1,-0.427122,-0.306364,'Mental Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.751936,1.684044,'Overall Health'
1,1,1,-1.394106,-1.283052,'Smoking and Alcohol Use'
1,1,1,-0.90393,-0.884971,Caregiving
1,1,1,-0.043893,0.036172,'Overall Health'
1,1,1,1.636076,1.855312,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.12856,-0.056406,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.800954,1.998807,'Overall Health'
1,1,1,1.51576,1.600725,'Overall Health'
1,1,1,1.849971,2.035837,'Overall Health'
